yrwoy,word,count
201540,Hochbahn-Busflotte,2
201540,Hochglanzbroschüre,34
201540,Inbetriebnahme,1
201540,Informationszugang,2
201540,Interesse,19
201540,Internetseite,1
201540,Intervalle,1
201540,Jahr,23
201540,Justizbehörden,8
201540,KG,1
201540,Karlsruhe,17
201540,Kartellämter,1
201540,KfW,2
201540,Klageschrift,1
201540,Kostengründen,1
201540,Kreditbearbeitung,17
201540,Kreditlinie,17
201540,Kreft,34
201540,Kriegsjahr,3
201540,Kriegsspannung,1
201540,Kundenunterschrift,34
201540,Landesbodenkreditanstalt,1
201540,Landgericht,18
201540,Leiseres,4
201540,Leistung,17
201540,Leistungen,2
201540,Lotto-Geschäftsführer,2
201540,Lärmaktionsplan,2
201540,Lärmemission,1
201540,Machbarkeitsstudien,1
201540,Maßnahmen,1
201540,Meinungsforschungsanalysen,8
201540,Meinungsumfragen,33
201540,Militärchiv,1
201540,Million,17
201540,Mindestlohnregelung,1
201540,Mitarbeitern,1
201540,Mittwoch,1
201540,März,1
201540,Möglichkeiten,2
201540,Mütter,1
201540,Nachfolger,1
201540,Nachrichtenagentur,1
201540,Nutzung,1
201540,O6556-12,17
201540,Oberlandesgerichts,1
201540,Paketabgabe,1
201540,Palästinenser,1
201540,Personen,1
201540,Plan,2
201540,Planung,2
201540,Post,4
201540,Praktikanten,3
201540,Pressemitteilung,1
201540,Prozent,18
201540,Prozessbetrug,17
201540,Prozessunterlagen,2
201540,Präfekt,1
201540,RW5/42K,1
201540,RW5/660,1
201540,RWE,1
201540,Rahmen,3
201540,Rechtsgrundlage,34
201540,Redaktion/Institutionsadministration,1
201540,Reduzierung,1
201540,Registernr,17
201540,Reich,1
201540,Reise,2
201540,Russian,1
201540,Rückgabe,1
201540,Rüstungwerke,1
201540,Sabotageakt,1
201540,Schaden,2
201540,Schuber,1
201540,Schulgesetz,1
201540,Schuljahr,1
201540,Schutzfunktion,1
201540,Schönwalde,1
201540,Seite,56
201540,Seiten,3
201540,Senat,3
201540,Senatsverwaltung,8
201540,September,3
201540,Sicherheit,18
201540,Sofern,2
201540,Sollten,1
201540,Staatsrat,1
201540,Stand,1
201540,Starkregen,2
201540,Steigerungen,1
201540,Steuerbescheid,20
201540,Steuerbetrug,2
201540,Steuerzahlungen,1
201540,Stiftskirche,1
201540,Stilllegung,2
201540,Strafantrag,3
201540,Straßenanschrift,3
201540,Straßenoberbau,1
201540,Städten,2
201540,T.,36
201540,Telefon,8
201540,Tochter,52
201540,TottoLotto-Geschäftsführer,1
201540,Tragegenehmigungen,2
201540,Transport,1
201540,UNLIMITED,17
201540,USt-IdNr.,17
201540,Umbennenungsversuch,136
201540,Umfragen,9
201540,Unterbehörden,1
201540,Unterlagen,5
201540,Urananreicherungsanlage,2
201540,Urkundenbeweise,34
201540,Veranlassung,1
201540,Verantwortlichen,54
201540,Verantwortlicher,17
201540,Verbraucherkredit,17
201540,Verbraucherkreditvertragsgesetz,34
201540,Verbrennungen,1
201540,Verfahren,2
201540,Verfahrensrichtlinien,1
201540,Vergasungsaufklärungsflügebeginn,1
201540,Verhältnis,34
201540,Verkehr,3
201540,Verkehrsmittel,1
201540,Verlust-Rechnungs-Werten,1
201540,Verluste,51
201540,Verlustvortrag,17
201540,Vermögensschäden,1
201540,Versorgungsgebiet,1
201540,Verwaltungsgericht,3
201540,Voraus,1
201540,Weise,17
201540,Weiteren,2
201540,Weißenburg,51
201540,Weltkrieg,3
201540,Wiesentalstr,3
201540,Wirksamkeit,1
201540,Zahl,1
201540,Zins,34
201540,Zulagen,1
201540,Zusendung,12
201540,http://fragdenstaat.de-Plattform,1
201540,journalist,1
201540,mentioned,1
201540,warum,1
201540,Übernahmeangebote,1
201541,08.10.2015,5
201541,Aktualisierung,1
201541,Anfrage,1
201541,Arbeit,1
201541,Artikel,1
201541,Asylantrag,2
201541,Asylverfahren,2
201541,Auftragsvolumen,1
201541,Aufzeichnung,1
201541,Aufzeichnungen,2
201541,Auslagen,1
201541,Aussagen,1
201541,Ausschlussgründe,1
201541,Ballungsräumeneine,1
201541,Bau,2
201541,Bauabschnitt,1
201541,Bauarbeiten,1
201541,Baumaßnahmen,1
201541,Begründung,2
201541,Bereich,1
201541,Bewältigung,1
201541,Bezeichnung,1
201541,Bezirksstraße,1
201541,Bezirksstraßen,1
201541,Biosphärenreservates,1
201541,Bitte,3
201541,Blick,1
201541,Brennelementefabrik,1
201541,Bundesnetzagentur,5
201541,Chaos,10
201541,DTVw,2
201541,Dank,5
201541,Dienstleistung,1
201541,Dienstleistungszentrum,1
201541,EU-Umgebungslärmrichtlinie,2
201541,Entstehen,1
201541,Ergebnis,1
201541,Flüchtling,3
201541,Frage,6
201541,Fragen,2
201541,Funktionsumfang,5
201541,Gebühren,1
201541,Gehaltes,1
201541,Geräte,5
201541,Gründung,2
201541,Gutachten,3
201541,Handlungsbedarf,5
201541,Hardware,5
201541,Hauptverkehrsstraßennetz,1
201541,Herren,2
201541,HmbTG,1
201541,IFG-Anfrage,3
201541,IFG-Vorgang,1
201541,Jahre,1
201541,Jahren,1
201541,Januar,3
201541,Jobcenter,1
201541,Kampfmittelsondierung,1
201541,Klageverfahren,1
201541,Kommunikation,1
201541,Kommunikationsagenturen,1
201541,Kopfgeld,1
201541,Kosten,7
201541,Kriterien,1
201541,Maßnahmen,2
201541,Medien,5
201541,Meilenstein,5
201541,Mitschrift,1
201541,Monats,1
201541,März,2
201541,Mühe,1
201541,Mütterrente,1
201541,Nachweis,1
201541,Netzwerkinfrastruktur,5
201541,Nutzer,5
201541,Programm,2
201541,Recht,1
201541,Routerzwang-Streit,4
201541,Routerzwangs,6
201541,Sachverständigenrates,2
201541,Sahana-Eden-Projekt,1
201541,Sanktionsquoten,1
201541,Situationen,1
201541,Sollten,1
201541,Sonderleistungsprämie,1
201541,Stadt,1
201541,Straßen,5
201541,Stück,5
201541,Themen,1
201541,Umständen,2
201541,Verkehrs,1
201541,VerwGebO,1
201541,Verwaltungsaufwand,1
201541,Vorsitzender,1
201541,Wahrscheinlichkeit,1
201541,Wortlaut,2
201541,Zeitung,1
201541,Zielvereinbarungen,1
201541,Zwangsgeräte,5
201541,jedermann,1
201541,statist,1
201542,AdBlocker,1
201542,Anhörungen,1
201542,Antennentyp,1
201542,Antrag,1
201542,Anwaltsrechnungen,1
201542,Arbeit,2
201542,Arzt,4
201542,Auflistung,2
201542,Aufstellung,2
201542,Auftrag,1
201542,Auslastung,1
201542,Ausschüsse,1
201542,Bauvoranfragebescheid,1
201542,Bauvorhaben,1
201542,Beantwortung,1
201542,Beeinträchtigungstatbestand,1
201542,Behandlungsscheine,1
201542,Beirat,1
201542,Bereich,4
201542,Beugehaft,2
201542,Beurteilung,1
201542,Bewaffneten,2
201542,Bundesrates,1
201542,Bürgeranfrage,2
201542,Chlorgehalt,1
201542,Dank,3
201542,Dependancen,1
201542,Dienstanweisung,2
201542,Dokumente,6
201542,Dokumente/Gutachten,1
201542,Dokumenten,3
201542,E-Mail-Adresse,1
201542,EGovG,1
201542,Einführung,4
201542,Eingang,1
201542,Entscheidungsfindung,1
201542,Entstehen,1
201542,Erhalten,3
201542,Erledigung,1
201542,Ersatz-Knast,2
201542,Ersatzkassen,2
201542,Fachbehörde,1
201542,Fachkreise,3
201542,Fachreferat,1
201542,Fahrzeugführer,1
201542,Forderung,3
201542,Format,1
201542,Frage,3
201542,GRZ,1
201542,Geldstrafen-Ersatzfreiheitsentzug,2
201542,Gemeinschaftsunterkünfte,1
201542,Gerichtsvollzieher,2
201542,Gestaltung,1
201542,Gesundheitsministerin,1
201542,GmbH,1
201542,Hintergrund,1
201542,Höchstspeicherfrist,1
201542,Höhe,2
201542,IFG-Anfrage,2
201542,Inhalt,1
201542,Jahren,5
201542,Kinder,1
201542,Kleidung,2
201542,Kopie,1
201542,Korruptionsbekämpfung,1
201542,Krankenversichertenkarte,3
201542,Kristin,1
201542,Labor,1
201542,Lebensunterhaltssicherung,1
201542,Leistungen,3
201542,Leiter,4
201542,Leiters,1
201542,Maßnahme,1
201542,Mietzins,1
201542,Nachrichten,1
201542,Nachweis,1
201542,Naturschutzbehörde,1
201542,Nord,1
201542,Notfalldienst,2
201542,Oktober,1
201542,Patienten,2
201542,Polizeidiensttauglichkeit,1
201542,RE,1
201542,Rahmen,2
201542,Reaktorsicherheit,1
201542,Richter,2
201542,Schadensfall,1
201542,Schätzungen,1
201542,Speicherpflicht,1
201542,Spenden,1
201542,Sponsorengelder,1
201542,Staates,2
201542,Stadt,3
201542,Standortbescheinigungen,1
201542,Strafgesetz,2
201542,Streit,1
201542,Unterbringung,1
201542,Unterlagen,4
201542,Unterlassung,1
201542,Unterschrift,2
201542,Vereinigungen,1
201542,Verschwendung,3
201542,Versicherungsunternehmen,2
201542,Visa,1
201542,Visumhandbuchs,2
201542,Vollzugsanweisung,2
201542,Vorratsdatenspeicherung,2
201542,WLAN,1
201542,Webservice,1
201542,Weiterentwicklung,1
201542,Weitergabe,3
201542,Zeichen,1
201542,Zeitraum,1
201542,``,4
201542,https://netzpolitik.org/2015/wir-veroeffentlichen-stellungnahme-der-eu-kommission-zu-vorratsdatenspeicherung-noch-viele-weitere-maengel/],1
201543,01.01.1996,2
201543,04.07.2014,1
201543,Abgeordnetenreisen,4
201543,Absichtserklärung,1
201543,Absturz,2
201543,Abwimmeln,1
201543,Adressat,1
201543,Akten,7
201543,Angabe,9
201543,Anteile,4
201543,Antworten,1
201543,Anwohner,1
201543,April,1
201543,Arbeiter,1
201543,Arbeitslosengeld,1
201543,Art,1
201543,Behörden,10
201543,Berichtserstattung,1
201543,Beschluss,1
201543,Betroffenen,1
201543,Beträge,1
201543,Bezahlerquelle,1
201543,Bezirken,1
201543,Breitbandausbau,1
201543,Bundesbehörden,5
201543,Bundesbürger,4
201543,Bundesinnenminister,1
201543,Bundesregierung,14
201543,Bundestag,6
201543,Bürgermeister,2
201543,Damen,1
201543,Datenschutzkonferenz,1
201543,Delegationsreisen,12
201543,Dioxine,1
201543,EStG,2
201543,Ebenen,9
201543,Einsatzberichtes,2
201543,Einzel,12
201543,Erledigung,1
201543,Erlässe,1
201543,Fach,2
201543,Familie,1
201543,Film,2
201543,Finanzierung,1
201543,Flugzeugabsturz,1
201543,Folgeerkrankungen,1
201543,Folgen,1
201543,Frage,1
201543,Friedenslösung,1
201543,Förderverträge,1
201543,Gebiets,2
201543,Gebäude,5
201543,Gefahrenlage,2
201543,Gesamtkoordinator,2
201543,Gesellschafterbeschluss,1
201543,Gutachten,1
201543,HPA,1
201543,Hafenbereich,2
201543,Handlungsbedarf,2
201543,Herr,1
201543,Hilfe,2
201543,IFG-Antrags,1
201543,Immobilienerwerbe,2
201543,Immobilienvermietungen,2
201543,Informationssysteme,1
201543,Informationsweitergabe,1
201543,Innenminister,4
201543,Jahr,1
201543,Jahre,1
201543,Jobcenter,3
201543,Justizministerium,1
201543,Kinderkrebsrate,1
201543,Klausur,1
201543,Klausuren,1
201543,Kolpingbildungswerk,1
201543,Kommanditgesellschaften,2
201543,Komplementärgesellschaft,2
201543,Kostenentstehung,1
201543,Kreativwirtschaft,1
201543,Kunstmarkt,1
201543,Kurzfilmszene,1
201543,LKA-Papier,2
201543,Lage,10
201543,Landesbehörden,1
201543,Landesdatenschutzbeauftragten,1
201543,Landesparlament,8
201543,Landesparlaments,8
201543,Landwirtschaft,1
201543,Mannschaft,1
201543,Menschenrechte,3
201543,Menschenrechtsverteidiger,1
201543,Migration,1
201543,Ministerium,3
201543,Missstand,1
201543,Mitarbeitern,1
201543,Mitglieder,8
201543,Mündliche,1
201543,Nachträge,3
201543,Netzbetreibern,1
201543,Notsituationen,1
201543,Ohren,1
201543,Oktober,1
201543,Pachtverträge,2
201543,Polizeikräften,2
201543,Portal,1
201543,Pressemitteilung,1
201543,Privatperson,1
201543,Rahmen,10
201543,Recherche,4
201543,Recherchegruppe,1
201543,Rede,1
201543,Referatsleiter,1
201543,Sachgebiet,1
201543,Sammelpublikation,1
201543,Satz,5
201543,Sauerstoffmangel,1
201543,Social-Media-Strategie,1
201543,Sollten,1
201543,Sondersitzung,2
201543,Speicherung,1
201543,Sprechzettel,5
201543,Streitigkeiten,2
201543,Substanz,1
201543,Szenen,2
201543,Tabakerzeugnisse,1
201543,Tage,2
201543,Tagesordnungspunkt,6
201543,Teilbranchen,1
201543,Termin,2
201543,Thunderbold,1
201543,Titel,1
201543,Transparenzportal,3
201543,Transport,4
201543,Umfeld,1
201543,Umfirmierung,1
201543,Uni,2
201543,Unterkunft,2
201543,Unterlagen,1
201543,Untersuchung,3
201543,Urkunden,2
201543,Ursachen,9
201543,Verfahren,8
201543,Vergleich,1
201543,Vermögens,3
201543,Vermögensgegenstände,2
201543,Verschleppung,1
201543,Verteidigungsministerium,1
201543,Vertretungen,1
201543,Verträge,1
201543,Video,1
201543,Vollmachten,2
201543,Vorpommern,1
201543,Wasser,1
201543,Werbung,1
201543,Zeit,9
201543,http://www.heise.de/newsticker/meldung/Deutsche-Datenschutzbehoerden-pruefen-Safe-Harbor-Beschwerden-schon-jetzt-2852683.html,1
201543,Öffentlichkeitsarbeit,1
201543,Ökonomie,1
201543,Übertragung,2
201543,Überwachungsfähigkeiten,1
201544,%,2
201544,02.07.2015,1
201544,27.11.2015,1
201544,Abgeordneten,2
201544,Abs,2
201544,Adresse,1
201544,Akteneinsicht,1
201544,Ankunft,1
201544,Antragstellenden,1
201544,Antwort,5
201544,Anwohner,1
201544,Ausgaben,3
201544,Ausnahme,1
201544,Az.,1
201544,Beantragung,1
201544,Behörde,4
201544,Betroffenen,1
201544,Bilder,1
201544,Budget,1
201544,Bundespressekonferenz,1
201544,Damen,1
201544,Dank,4
201544,Danke,1
201544,Detail,1
201544,Dokumenten,1
201544,Einfamilienhäusern,1
201544,Entscheid,1
201544,Entwicklungsbedarfe,1
201544,Erkennungsnummern,2
201544,FAZ,1
201544,Fernsehen,2
201544,Format,1
201544,Funktionen,1
201544,Fällen,2
201544,Gebrauch,2
201544,Gebäuden,1
201544,Geld,2
201544,Gelder,1
201544,Gemeinschaftseinrichtung,1
201544,Grundes,1
201544,Grüße,3
201544,Gutachten,1
201544,Höhe,1
201544,IFG-Anfragen,1
201544,Informationsfreiheitsgesetz,2
201544,Internet-Portal,1
201544,IuK-Geräte,2
201544,Kanzlers,1
201544,Kosten,8
201544,Kraftwagen,1
201544,Lande,1
201544,Landtags-Drucksache,1
201544,Masterplan,4
201544,Masterpläne,2
201544,Meldungen,1
201544,Mietzinsausfälle,1
201544,Mitarbeiter,4
201544,Mitteilung,2
201544,Möglichkeit,5
201544,Name,1
201544,Oberstufenzentren,1
201544,PR,3
201544,Park,1
201544,Person,2
201544,Postanschrift,1
201544,Praktika,6
201544,Praxis,1
201544,Prozessstatistik,1
201544,Prüfvorgang,1
201544,Punkt,3
201544,Qualitätszielen,1
201544,Raumprogramm,1
201544,Referaten,1
201544,Regierungssprecher,1
201544,Rundfunkbeitrag,1
201544,SZ-Artikel,1
201544,Sekretariat,1
201544,Staat,3
201544,Stadt,3
201544,Stellenprofile,3
201544,Steueraufkommen,1
201544,Steuerausfall,1
201544,Straftaten,1
201544,TTIP-Dokumente,2
201544,Tage,3
201544,Tagen,3
201544,Tagesspiegel,1
201544,Taschengeld,6
201544,US-Botschaft,1
201544,Universitäten,1
201544,Unterlagen,2
201544,Unternehmensvertreter/Unternehmen,1
201544,Vereinbarungen,1
201544,Vereine,1
201544,Vergütung,6
201544,Versorgung,2
201544,Verträge,1
201544,Voraussetzungen,1
201544,Vorgehen,2
201544,Vorkommnisse,1
201544,Wahlrecht,2
201544,Wartung,1
201544,Wert,1
201544,Zeit,1
201544,Zeitraumes,1
201544,Zeitung,1
201544,Zugang,3
201544,e.V.,2
201545,%,1
201545,04.11.2015,8
201545,06.11.2015,1
201545,30.10.2015,2
201545,8-fach,1
201545,AG,2
201545,AVMD-Richtlinie,1
201545,Agentur,2
201545,Amtes,3
201545,Anbieter,1
201545,Anfragen,2
201545,Angewandte,1
201545,Anhörung,1
201545,Anlage,2
201545,Anschlusskennungen,1
201545,Antwort,3
201545,Arbeit,2
201545,Artikel,9
201545,Auflistung,1
201545,Auskunftsverfahrens,1
201545,B,2
201545,BMWi,1
201545,Baustelle,1
201545,Beauskunftung,1
201545,Bedarf,1
201545,Begründung,10
201545,Berechnungen,1
201545,Beteiligungsverwaltung,1
201545,Betriebswirtschaftslehre,1
201545,Bezahlung,1
201545,Bezirk,2
201545,Braunkohlereserve,1
201545,Bs,2
201545,Bundesagentur,2
201545,Bundesamtes,2
201545,Bundesprogramm,1
201545,Bundestages,7
201545,Bundesverfassungsgericht,1
201545,Cluster,1
201545,Dienstanweisungen,1
201545,Dokument,2
201545,E-Mail-Verkehr,2
201545,EU,1
201545,EURO-Klassen,1
201545,EZ-Vorhaben,4
201545,Eingang,9
201545,Einteilung,1
201545,Einzelvorhaben,1
201545,Englisch,1
201545,Entsorgung,1
201545,Entwicklungen,3
201545,Ergänzung,2
201545,Ernährung,1
201545,Fall,1
201545,Fernsehen,1
201545,Finanzamtes,1
201545,Flamme,1
201545,Fragebogen,1
201545,Frist,1
201545,Fächern,1
201545,Förderung,2
201545,Gebrauch,1
201545,Geld,5
201545,Gesamtbevölkerung,1
201545,Gesetzes,2
201545,Gründen,11
201545,Gutachten,9
201545,Hansestadt,2
201545,Hinweise,1
201545,IFG,1
201545,Informationen,9
201545,Informationsfreiheit,1
201545,Informationssystem,1
201545,Inwiefern,3
201545,Januar,3
201545,KFZ,1
201545,Kinder,1
201545,Klimareserve,1
201545,Klimaschutzgründen,1
201545,Kommunikation,1
201545,Kommunikationskampagne,1
201545,Kosten,4
201545,LUIG,1
201545,Leistungen,5
201545,Luftverunreinigungen,3
201545,Lärmbelästigungen,3
201545,Lösungen,1
201545,Mahnungen,1
201545,Menschen,1
201545,Menschenrechte,3
201545,Ministeriums,2
201545,Mitarbeiter,3
201545,Mitgliedern,1
201545,Module,1
201545,Möglichkeiten,2
201545,November,3
201545,Objekte,1
201545,PHW-Leitfaden,1
201545,Personen,4
201545,Protokoll,1
201545,Referats,2
201545,Regeln,2
201545,Rentensteigerung,1
201545,Reserve,1
201545,Richtung,1
201545,Rubrik,1
201545,Rundfunkbeiträge,1
201545,Sachverhalt,2
201545,Screeningwerte,1
201545,Sonderbeauftragten,1
201545,Sonderermittler,1
201545,Spiegel,3
201545,Sprecherin,2
201545,Staaten,1
201545,Staatssekretär,1
201545,Stellungnahmen,1
201545,Steuerzahler,1
201545,Stickoxidbelastungen,4
201545,Straßenbetrieb,1
201545,Strom-Reserve,2
201545,Stromkonzernen,1
201545,Syrer,1
201545,TRO,1
201545,Telekommunikationsdaten,1
201545,Telekommunikationsgesetzes,2
201545,Titel,2
201545,Tätigkeitsabschluss,1
201545,Umgang,2
201545,Umweltrecht,1
201545,Vertragstextes,1
201545,Verträge,1
201545,Voraus,1
201545,Vorgänge,1
201545,Vorhaben,5
201545,Vorhabens,2
201545,Wahl,10
201545,Wahlrecht,10
201545,Welt,2
201545,Wochen,1
201545,Zeitung,1
201545,Zugang,3
201545,_________________________________________________,1
201546,25.06.2015,12
201546,Abkommen,2
201546,Ablehnung,1
201546,Abs,39
201546,Angabe,5
201546,Angewandte,1
201546,Anlass,12
201546,Anordnung,1
201546,Antragstellenden,2
201546,Arbeitsstelle,1
201546,Asylantrages,1
201546,AufenthG,1
201546,Auflistung,1
201546,August,1
201546,Auskunft,1
201546,Auslandsvertretungen,1
201546,Aussage,1
201546,Auswahl,1
201546,Auswärtige,8
201546,BMJ,1
201546,BMWi,1
201546,Begehrt,1
201546,Behörden,2
201546,Beihilfe,1
201546,Belastungsklasse,2
201546,Belegung,1
201546,Berichts,2
201546,Beschaffenheit,1
201546,Betriebsgeheimnisse,1
201546,Bilder,1
201546,Bodenmanagement,1
201546,Botschaft,1
201546,Breitband,1
201546,Bundeskriminalamt,4
201546,Bundestag,21
201546,Bundesverwaltungsgerichts,24
201546,Bundeswehr,4
201546,China-Reise,1
201546,Damen,1
201546,Daueraufgabe,1
201546,DemonstrationsteilnehmerInnen,1
201546,Denkmalschutzbehörde,1
201546,Dienstes,12
201546,Drittbeteiligungsverfahren,13
201546,Dunklen,1
201546,Eigenschaften,1
201546,Einbindung,1
201546,Eingang,15
201546,Einrichtung,2
201546,Einstufung,1
201546,Einverständnis,1
201546,Empfehlung,1
201546,Erfahrungsberichts,1
201546,Euro,1
201546,Fahrbahndecke,1
201546,Fahrzeuge,2
201546,Familienbad,1
201546,Finanzierung,1
201546,Frage,6
201546,Fraktion,1
201546,Frühjahr,1
201546,Fälle,1
201546,Gebrauch,17
201546,Gebäude,1
201546,Geobasisinformation,2
201546,Geräteunabhängig,1
201546,Geschenkaktion,8
201546,Geschichte,1
201546,Gesellschaft,1
201546,Golfregion,1
201546,Grenze,1
201546,Grundinstandsetzung,2
201546,Gründe,14
201546,Gründen,16
201546,Gutachten,1
201546,Hinweise,1
201546,Hisbollah,1
201546,IFG,26
201546,IFG-Anfrage,1
201546,IT-Infrastruktur,1
201546,Input,1
201546,Interesse,1
201546,Januar,1
201546,Journalist,1
201546,Kataster,1
201546,Kommunikation,1
201546,Konfliktfeld,8
201546,Konstruktionunterlagen,1
201546,Kontext,1
201546,Kopie,1
201546,Korrespondenz,1
201546,Können,1
201546,Land,1
201546,Landesregierung,1
201546,Lehrkräften,1
201546,Linke,1
201546,MAIS,2
201546,Merkmalen,1
201546,Milchgrund,1
201546,Ministeriums,8
201546,Mitteilung,1
201546,Nachruf,1
201546,Namens,1
201546,Neubeihilfe,1
201546,Nittendorf,1
201546,Oberbau,2
201546,Oberschöneweide,1
201546,Oktober,1
201546,Online-Plattform,1
201546,PHW,4
201546,Personenkreis,1
201546,Pferdeweg,1
201546,Planungsprozess,1
201546,Postanschrift,2
201546,Projektauftrages,2
201546,Projektbüro,1
201546,Projekten,1
201546,Projekterfüllung,1
201546,Qualitätsarbeit,1
201546,Rechtsstaatsdefizite,1
201546,Referenten,3
201546,Regel,2
201546,Regelungen,1
201546,Risiken,1
201546,Satz,19
201546,Schreiben,4
201546,Schriftwechsel,2
201546,Sollten,1
201546,Staatsvertrages,1
201546,Stabilitätsanker,1
201546,Standorte,1
201546,Stellungnahmen,1
201546,TMG,1
201546,TRIS-Notifizierung,1
201546,Tagesordnungspunkt,3
201546,Themen,2
201546,Themenkomplexe,1
201546,Tod,1
201546,Transparenz,2
201546,Trier-Land,1
201546,Unterlagen,19
201546,Unterrichtung,6
201546,Unterstützung,2
201546,Urteil,24
201546,Verfahren,1
201546,Verhältnis,1
201546,Verkauf,7
201546,Verkehrsteilnahme,1
201546,Verkehrszählungen,1
201546,Verlauf,1
201546,Vermessung,5
201546,Verwaltungsbereiches,12
201546,Verwaltungsvorschrift,1
201546,Veröffentlichungen,1
201546,Vorschriften,1
201546,Wahlrecht,21
201546,Zeichen,4
201546,Zerstörungen,1
201546,Zielsteuerung,1
201546,Zugang,1
201546,wikipedia.de,1
201546,Änderung,1
201546,Übernahme,1
201546,Übersicht,9
201547,A,2
201547,A94,1
201547,Abkommen,1
201547,Akte,3
201547,Akteuren,1
201547,Anbindung,1
201547,Anfang,1
201547,Anlass,28
201547,Antrags,3
201547,Antragsteller/in,1
201547,Arbeitsgruppen,1
201547,Art.,7
201547,Aufgabenstellungen,1
201547,Aufzeichnungen,28
201547,Auskunftserteilung,4
201547,Auskunftspflicht,4
201547,Auswirkungen,2
201547,Autobahnabschnitten,1
201547,Az.,42
201547,BMZ,1
201547,Basis,2
201547,Beauftragten,1
201547,Beschlusses,1
201547,Besoldungs,1
201547,Bewerbungen,1
201547,Bezirke,1
201547,Bieter,5
201547,Bietern,1
201547,Botschaften,1
201547,Brücken,1
201547,Bundesstraßen,1
201547,Bundestages,55
201547,Bundestagsdrucksache,3
201547,Bundesverwaltungsgerichts,52
201547,DDR-Richter-Kader,1
201547,Darstellung,5
201547,Datenschutzgesetz,1
201547,Datenschutzgesetze,1
201547,Diensten,1
201547,Dienstes,25
201547,Dienstposition,1
201547,Drittbeteiligungsverfahren,28
201547,Durchführungsorganisation,1
201547,EU-Assozierungsabkommens,1
201547,Eingang,30
201547,Einzel,2
201547,Entscheidungen,4
201547,Entstehen,2
201547,Erkenntnisse,1
201547,Erweiterungen,1
201547,Etat,1
201547,FDGO,1
201547,Fernstraßennetz,1
201547,Finanzen,2
201547,Flüchtlinge,1
201547,Format,1
201547,Fraktionen,2
201547,Freigabe,1
201547,Fördermittelnehmers,1
201547,Gebrauch,24
201547,Geschäfts-Nr,1
201547,Geschäftsführer,1
201547,Geschäftsschluss,1
201547,Grundgesetzes,1
201547,Grundrechts,1
201547,Gründen,30
201547,Gründung,1
201547,Gründungs,1
201547,Guten,2
201547,Haltung,1
201547,Haushalt,1
201547,Hilfe,1
201547,Höhe,1
201547,IFG-Anfrage,2
201547,IT-Sicherheit,1
201547,Interesse,2
201547,Irakkrieg,1
201547,Jahre,5
201547,Jahresabschluss,1
201547,Kabelnetz,1
201547,Kesselfeld,1
201547,Kriegsschäden,1
201547,Lage,2
201547,Landkreis,1
201547,Leitsatz,2
201547,Leitungsbereiches,1
201547,Leitungsstab,1
201547,Libanon-Krieg,1
201547,Male,1
201547,Menschen,1
201547,MfS,1
201547,Ministerium,2
201547,Mitteln,1
201547,Möglichkeit,1
201547,Netzbetreiber,1
201547,Personalaufwuchs,3
201547,Personalstärke,3
201547,Personenschäden,1
201547,Petition,1
201547,Pflege,1
201547,Polizeibehörden,1
201547,Protokoll,2
201547,Protokolle,1
201547,Pseudobegründung,1
201547,Raum,28
201547,Reisen,2
201547,Richtung,1
201547,Rosa-Luxemburg-Platz,2
201547,Routenwahl,2
201547,Rückschluss,1
201547,Sachleistungen,1
201547,Schaltungstechnik,1
201547,Schriftstücke,1
201547,Selektion,1
201547,Software,1
201547,Softwarekomponenten,1
201547,Stadt,3
201547,Stellenbestand,1
201547,Stellenplanlisten,1
201547,Tag,2
201547,Telefon,1
201547,Telekommunikation,1
201547,Uhr,1
201547,Umfahrung,1
201547,Umgehung,1
201547,Union,2
201547,Unterrichtung,3
201547,Unterschriften,1
201547,Untersuchungsmethodik,1
201547,Urteil,59
201547,Verantwortliche,1
201547,Verantwortlichen,1
201547,Verkehrsprognosen,1
201547,Verlauf,1
201547,Vermerke,1
201547,Verordnung,1
201547,Verzicht,1
201547,Vollmachten,1
201547,Voraussetzungen,2
201547,Vorgehen,1
201547,Vorläuferinstitution,1
201547,Vorschriften,1
201547,Website,1
201547,Wichtige,1
201547,Wiedergutmachung,1
201547,Windenergie,1
201547,Wirtschaftlichkeitslücke,1
201547,Zugangshindernis,4
201547,Zuge,1
201547,Zulassung,1
201547,Zuwendungsempfänger,6
201547,berufs,2
201547,https://archive.IS/jX1nW,1
201547,§,80
201547,Änderung,1
201548,01.03.2008,1
201548,Abgeordnete,1
201548,Abkommen,1
201548,Anfrage,5
201548,Angabe,1
201548,Angaben,2
201548,Anstieg,1
201548,Antwort,11
201548,Apostillierung,1
201548,Arbeitnehmerüberlassung,1
201548,Arbeitskreis,1
201548,Arbeitsloseigkeit,1
201548,Artikel,4
201548,Asylsuchenden,1
201548,Ausarbeitung,2
201548,Ausarbeitungen,9
201548,Ausnahmefällen,1
201548,Berichterstattung,1
201548,Berufsausbildung,1
201548,Bundesverfassungsgericht,2
201548,C,18
201548,Demokratiegebot,1
201548,Dienstnummer,1
201548,Dormagen,1
201548,Durchführung,2
201548,Eingang,1
201548,Einkuenfte,4
201548,Entscheidung,2
201548,Entscheidungen,3
201548,Entwicklung,1
201548,Entwicklungszusammenarbeit,1
201548,Erfolgsquoten,1
201548,Erhebung,1
201548,Ermittlung,1
201548,Ernährung,1
201548,Erstbefragung,1
